league,season,team,matches_played,goals_for,goals_against,wins,draws,losses,points,gf_per_game,ga_per_game,gd_per_game,pts_per_game,win_rate,draw_rate,loss_rate,build_up_speed,build_up_passing,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,defense_pressure,defense_aggression,defense_width,cluster
Netherlands Eredivisie,2011/2012,Roda JC Kerkrade,34,55,70,14,2,18,44,1.6176470588235294,2.0588235294117645,-0.4411764705882353,1.2941176470588236,0.4117647058823529,0.0588235294117647,0.5294117647058824,43.0,44.0,59.0,45.0,42.0,39.0,37.0,42.0,2.0
Netherlands Eredivisie,2011/2012,SC Heerenveen,34,79,59,18,10,6,64,2.323529411764706,1.7352941176470589,0.5882352941176471,1.8823529411764703,0.5294117647058824,0.2941176470588235,0.1764705882352941,54.0,56.0,65.0,43.0,44.0,46.0,44.0,48.0,2.0
Netherlands Eredivisie,2011/2012,VVV-Venlo,34,42,78,9,4,21,31,1.2352941176470589,2.294117647058824,-1.0588235294117647,0.9117647058823528,0.2647058823529412,0.1176470588235294,0.6176470588235294,41.0,52.0,60.0,52.0,52.0,29.0,42.0,49.0,2.0
Netherlands Eredivisie,2011/2012,Vitesse,34,48,43,15,8,11,53,1.411764705882353,1.2647058823529411,0.1470588235294117,1.5588235294117647,0.4411764705882353,0.2352941176470588,0.3235294117647059,57.0,48.0,53.0,37.0,71.0,60.0,58.0,62.0,3.0
Netherlands Eredivisie,2012/2013,ADO Den Haag,34,49,63,9,13,12,40,1.4411764705882353,1.8529411764705883,-0.4117647058823529,1.1764705882352942,0.2647058823529412,0.3823529411764705,0.3529411764705882,56.0,66.0,55.0,52.0,38.0,40.0,50.0,52.0,2.0
Netherlands Eredivisie,2012/2013,AZ,34,56,54,10,9,15,39,1.6470588235294117,1.588235294117647,0.0588235294117647,1.1470588235294117,0.2941176470588235,0.2647058823529412,0.4411764705882353,50.0,58.0,67.0,56.0,50.0,50.0,61.0,55.0,1.0
Netherlands Eredivisie,2012/2013,Ajax,34,83,31,22,10,2,76,2.4411764705882355,0.9117647058823528,1.5294117647058822,2.235294117647059,0.6470588235294118,0.2941176470588235,0.0588235294117647,35.0,39.0,58.0,55.0,30.0,64.0,53.0,59.0,0.0
Netherlands Eredivisie,2012/2013,FC Groningen,34,36,53,12,7,15,43,1.0588235294117647,1.5588235294117647,-0.5,1.2647058823529411,0.3529411764705882,0.2058823529411764,0.4411764705882353,55.0,55.0,57.0,59.0,54.0,49.0,47.0,53.0,1.0
Netherlands Eredivisie,2012/2013,FC Twente,34,60,33,17,11,6,62,1.7647058823529411,0.9705882352941176,0.7941176470588235,1.8235294117647056,0.5,0.3235294117647059,0.1764705882352941,48.0,43.0,43.0,58.0,39.0,44.0,41.0,55.0,0.0
Netherlands Eredivisie,2012/2013,FC Utrecht,34,55,41,19,6,9,63,1.6176470588235294,1.2058823529411764,0.4117647058823529,1.8529411764705883,0.5588235294117647,0.1764705882352941,0.2647058823529412,50.0,54.0,55.0,64.0,28.0,54.0,58.0,47.0,1.0
Netherlands Eredivisie,2012/2013,Feyenoord,34,64,38,21,6,7,69,1.8823529411764703,1.1176470588235294,0.7647058823529411,2.0294117647058822,0.6176470588235294,0.1764705882352941,0.2058823529411764,50.0,48.0,48.0,67.0,31.0,43.0,46.0,40.0,2.0
Netherlands Eredivisie,2012/2013,Heracles Almelo,34,58,71,9,11,14,38,1.7058823529411764,2.088235294117647,-0.3823529411764705,1.1176470588235294,0.2647058823529412,0.3235294117647059,0.4117647058823529,50.0,61.0,48.0,58.0,59.0,60.0,62.0,47.0,1.0
Netherlands Eredivisie,2012/2013,N.E.C.,34,44,66,10,7,17,37,1.2941176470588236,1.9411764705882355,-0.6470588235294118,1.088235294117647,0.2941176470588235,0.2058823529411764,0.5,49.0,59.0,52.0,49.0,55.0,40.0,48.0,53.0,2.0
Netherlands Eredivisie,2012/2013,NAC Breda,34,40,56,10,8,16,38,1.1764705882352942,1.6470588235294117,-0.4705882352941176,1.1176470588235294,0.2941176470588235,0.2352941176470588,0.4705882352941176,45.0,59.0,32.0,42.0,54.0,36.0,39.0,40.0,2.0
Netherlands Eredivisie,2012/2013,PEC Zwolle,34,42,55,10,9,15,39,1.2352941176470589,1.6176470588235294,-0.3823529411764705,1.1470588235294117,0.2941176470588235,0.2647058823529412,0.4411764705882353,45.0,56.0,57.0,50.0,58.0,58.0,60.0,63.0,1.0
Netherlands Eredivisie,2012/2013,PSV,34,103,43,22,3,9,69,3.0294117647058822,1.2647058823529411,1.7647058823529411,2.0294117647058822,0.6470588235294118,0.088235294117647,0.2647058823529412,67.0,43.0,53.0,44.0,28.0,40.0,40.0,48.0,2.0
Netherlands Eredivisie,2012/2013,RKC Waalwijk,34,39,48,9,10,15,37,1.1470588235294117,1.411764705882353,-0.2647058823529412,1.088235294117647,0.2647058823529412,0.2941176470588235,0.4411764705882353,57.0,55.0,42.0,36.0,55.0,31.0,30.0,38.0,2.0
Netherlands Eredivisie,2012/2013,Roda JC Kerkrade,34,51,69,7,12,15,33,1.5,2.0294117647058822,-0.5294117647058824,0.9705882352941176,0.2058823529411764,0.3529411764705882,0.4411764705882353,43.0,44.0,59.0,45.0,42.0,39.0,37.0,42.0,2.0
Netherlands Eredivisie,2012/2013,SC Heerenveen,34,50,63,11,9,14,42,1.4705882352941178,1.8529411764705883,-0.3823529411764705,1.2352941176470589,0.3235294117647059,0.2647058823529412,0.4117647058823529,54.0,56.0,65.0,43.0,44.0,46.0,44.0,48.0,2.0
Netherlands Eredivisie,2012/2013,VVV-Venlo,34,33,62,6,10,18,28,0.9705882352941176,1.8235294117647056,-0.8529411764705882,0.8235294117647058,0.1764705882352941,0.2941176470588235,0.5294117647058824,41.0,52.0,60.0,52.0,52.0,29.0,42.0,49.0,2.0
Netherlands Eredivisie,2012/2013,Vitesse,34,68,42,19,7,8,64,2.0,1.2352941176470589,0.7647058823529411,1.8823529411764703,0.5588235294117647,0.2058823529411764,0.2352941176470588,57.0,48.0,53.0,37.0,71.0,60.0,58.0,62.0,3.0
Netherlands Eredivisie,2012/2013,Willem II,34,33,76,5,8,21,23,0.9705882352941176,2.235294117647059,-1.2647058823529411,0.6764705882352942,0.1470588235294117,0.2352941176470588,0.6176470588235294,51.0,63.0,48.0,53.0,52.0,43.0,45.0,47.0,2.0
Netherlands Eredivisie,2013/2014,ADO Den Haag,34,45,64,12,7,15,43,1.3235294117647058,1.8823529411764703,-0.5588235294117647,1.2647058823529411,0.3529411764705882,0.2058823529411764,0.4411764705882353,56.0,66.0,55.0,52.0,38.0,40.0,50.0,52.0,2.0
Netherlands Eredivisie,2013/2014,AZ,34,54,50,13,8,13,47,1.588235294117647,1.4705882352941178,0.1176470588235294,1.3823529411764706,0.3823529411764705,0.2352941176470588,0.3823529411764705,50.0,58.0,67.0,56.0,50.0,50.0,61.0,55.0,1.0
Netherlands Eredivisie,2013/2014,Ajax,34,69,28,20,11,3,71,2.0294117647058822,0.8235294117647058,1.2058823529411764,2.088235294117647,0.5882352941176471,0.3235294117647059,0.088235294117647,35.0,39.0,58.0,55.0,30.0,64.0,53.0,59.0,0.0
Netherlands Eredivisie,2013/2014,FC Groningen,34,57,53,14,9,11,51,1.6764705882352942,1.5588235294117647,0.1176470588235294,1.5,0.4117647058823529,0.2647058823529412,0.3235294117647059,55.0,55.0,57.0,59.0,54.0,49.0,47.0,53.0,1.0
Netherlands Eredivisie,2013/2014,FC Twente,34,72,37,17,12,5,63,2.117647058823529,1.088235294117647,1.0294117647058822,1.8529411764705883,0.5,0.3529411764705882,0.1470588235294117,48.0,43.0,43.0,58.0,39.0,44.0,41.0,55.0,0.0
Netherlands Eredivisie,2013/2014,FC Utrecht,34,46,65,11,8,15,41,1.3529411764705883,1.911764705882353,-0.5588235294117647,1.2058823529411764,0.3235294117647059,0.2352941176470588,0.4411764705882353,50.0,54.0,55.0,64.0,28.0,54.0,58.0,47.0,1.0
Netherlands Eredivisie,2013/2014,Feyenoord,34,76,40,20,7,7,67,2.235294117647059,1.1764705882352942,1.0588235294117647,1.9705882352941175,0.5882352941176471,0.2058823529411764,0.2058823529411764,50.0,48.0,48.0,67.0,31.0,43.0,46.0,40.0,2.0
Netherlands Eredivisie,2013/2014,Go Ahead Eagles,34,45,69,10,8,16,38,1.3235294117647058,2.0294117647058822,-0.7058823529411765,1.1176470588235294,0.2941176470588235,0.2352941176470588,0.4705882352941176,58.0,64.0,37.0,42.0,52.0,43.0,47.0,51.0,2.0
Netherlands Eredivisie,2013/2014,Heracles Almelo,34,45,59,10,7,17,37,1.3235294117647058,1.7352941176470589,-0.4117647058823529,1.088235294117647,0.2941176470588235,0.2058823529411764,0.5,50.0,61.0,48.0,58.0,59.0,60.0,62.0,47.0,1.0
Netherlands Eredivisie,2013/2014,N.E.C.,34,54,82,5,15,14,30,1.588235294117647,2.411764705882353,-0.8235294117647058,0.8823529411764706,0.1470588235294117,0.4411764705882353,0.4117647058823529,49.0,59.0,52.0,49.0,55.0,40.0,48.0,53.0,2.0
Netherlands Eredivisie,2013/2014,NAC Breda,34,43,54,8,11,15,35,1.2647058823529411,1.588235294117647,-0.3235294117647059,1.0294117647058822,0.2352941176470588,0.3235294117647059,0.4411764705882353,45.0,59.0,32.0,42.0,54.0,36.0,39.0,40.0,2.0
Netherlands Eredivisie,2013/2014,PEC Zwolle,34,47,49,9,13,12,40,1.3823529411764706,1.4411764705882353,-0.0588235294117647,1.1764705882352942,0.2647058823529412,0.3823529411764705,0.3529411764705882,45.0,56.0,57.0,50.0,58.0,58.0,60.0,63.0,1.0
Netherlands Eredivisie,2013/2014,PSV,34,60,45,18,5,11,59,1.7647058823529411,1.3235294117647058,0.4411764705882353,1.7352941176470589,0.5294117647058824,0.1470588235294117,0.3235294117647059,67.0,43.0,53.0,44.0,28.0,40.0,40.0,48.0,2.0
Netherlands Eredivisie,2013/2014,RKC Waalwijk,34,44,64,7,11,16,32,1.2941176470588236,1.8823529411764703,-0.5882352941176471,0.9411764705882352,0.2058823529411764,0.3235294117647059,0.4705882352941176,57.0,55.0,42.0,36.0,55.0,31.0,30.0,38.0,2.0
Netherlands Eredivisie,2013/2014,Roda JC Kerkrade,34,44,69,7,8,19,29,1.2941176470588236,2.0294117647058822,-0.7352941176470589,0.8529411764705882,0.2058823529411764,0.2352941176470588,0.5588235294117647,43.0,44.0,59.0,45.0,42.0,39.0,37.0,42.0,2.0
Netherlands Eredivisie,2013/2014,SC Cambuur,34,40,50,10,9,15,39,1.1764705882352942,1.4705882352941178,-0.2941176470588235,1.1470588235294117,0.2941176470588235,0.2647058823529412,0.4411764705882353,43.0,57.0,46.0,50.0,38.0,42.0,49.0,47.0,2.0
Netherlands Eredivisie,2013/2014,SC Heerenveen,34,72,51,16,9,9,57,2.117647058823529,1.5,0.6176470588235294,1.6764705882352942,0.4705882352941176,0.2647058823529412,0.2647058823529412,54.0,56.0,65.0,43.0,44.0,46.0,44.0,48.0,2.0
Netherlands Eredivisie,2013/2014,Vitesse,34,65,49,15,10,9,55,1.911764705882353,1.4411764705882353,0.4705882352941176,1.6176470588235294,0.4411764705882353,0.2941176470588235,0.2647058823529412,57.0,48.0,53.0,37.0,71.0,60.0,58.0,62.0,3.0
Netherlands Eredivisie,2014/2015,ADO Den Haag,34,44,53,9,10,15,37,1.2941176470588236,1.5588235294117647,-0.2647058823529412,1.088235294117647,0.2647058823529412,0.2941176470588235,0.4411764705882353,56.0,66.0,55.0,52.0,38.0,40.0,50.0,52.0,2.0
Netherlands Eredivisie,2014/2015,AZ,34,63,56,19,5,10,62,1.8529411764705883,1.6470588235294117,0.2058823529411764,1.8235294117647056,0.5588235294117647,0.1470588235294117,0.2941176470588235,50.0,58.0,67.0,56.0,50.0,50.0,61.0,55.0,1.0
Netherlands Eredivisie,2014/2015,Ajax,34,69,29,21,8,5,71,2.0294117647058822,0.8529411764705882,1.1764705882352942,2.088235294117647,0.6176470588235294,0.2352941176470588,0.1470588235294117,35.0,39.0,58.0,55.0,30.0,64.0,53.0,59.0,0.0
Netherlands Eredivisie,2014/2015,Excelsior,34,47,63,6,14,14,32,1.3823529411764706,1.8529411764705883,-0.4705882352941176,0.9411764705882352,0.1764705882352941,0.4117647058823529,0.4117647058823529,53.0,69.0,48.0,45.0,43.0,29.0,41.0,36.0,2.0
Netherlands Eredivisie,2014/2015,FC Dordrecht,34,24,76,4,8,22,20,0.7058823529411765,2.235294117647059,-1.5294117647058822,0.5882352941176471,0.1176470588235294,0.2352941176470588,0.6470588235294118,39.0,62.0,62.0,66.0,48.0,51.0,58.0,55.0,1.0
Netherlands Eredivisie,2014/2015,FC Groningen,34,49,53,11,13,10,46,1.4411764705882353,1.5588235294117647,-0.1176470588235294,1.3529411764705883,0.3235294117647059,0.3823529411764705,0.2941176470588235,55.0,55.0,57.0,59.0,54.0,49.0,47.0,53.0,1.0
Netherlands Eredivisie,2014/2015,FC Twente,34,56,51,13,10,11,49,1.6470588235294117,1.5,0.1470588235294117,1.4411764705882353,0.3823529411764705,0.2941176470588235,0.3235294117647059,48.0,43.0,43.0,58.0,39.0,44.0,41.0,55.0,0.0
Netherlands Eredivisie,2014/2015,FC Utrecht,34,60,62,11,8,15,41,1.7647058823529411,1.8235294117647056,-0.0588235294117647,1.2058823529411764,0.3235294117647059,0.2352941176470588,0.4411764705882353,50.0,54.0,55.0,64.0,28.0,54.0,58.0,47.0,1.0
Netherlands Eredivisie,2014/2015,Feyenoord,34,56,39,17,8,9,59,1.6470588235294117,1.1470588235294117,0.5,1.7352941176470589,0.5,0.2352941176470588,0.2647058823529412,50.0,48.0,48.0,67.0,31.0,43.0,46.0,40.0,2.0
Netherlands Eredivisie,2014/2015,Go Ahead Eagles,34,29,59,7,6,21,27,0.8529411764705882,1.7352941176470589,-0.8823529411764706,0.7941176470588235,0.2058823529411764,0.1764705882352941,0.6176470588235294,58.0,64.0,37.0,42.0,52.0,43.0,47.0,51.0,2.0
Netherlands Eredivisie,2014/2015,Heracles Almelo,34,47,64,11,4,19,37,1.3823529411764706,1.8823529411764703,-0.5,1.088235294117647,0.3235294117647059,0.1176470588235294,0.5588235294117647,50.0,61.0,48.0,58.0,59.0,60.0,62.0,47.0,1.0
Netherlands Eredivisie,2014/2015,NAC Breda,34,36,68,6,10,18,28,1.0588235294117647,2.0,-0.9411764705882352,0.8235294117647058,0.1764705882352941,0.2941176470588235,0.5294117647058824,45.0,59.0,32.0,42.0,54.0,36.0,39.0,40.0,2.0
Netherlands Eredivisie,2014/2015,PEC Zwolle,34,59,43,16,5,13,53,1.7352941176470589,1.2647058823529411,0.4705882352941176,1.5588235294117647,0.4705882352941176,0.1470588235294117,0.3823529411764705,45.0,56.0,57.0,50.0,58.0,58.0,60.0,63.0,1.0
Netherlands Eredivisie,2014/2015,PSV,34,92,31,29,1,4,88,2.7058823529411766,0.9117647058823528,1.7941176470588236,2.588235294117647,0.8529411764705882,0.0294117647058823,0.1176470588235294,67.0,43.0,53.0,44.0,28.0,40.0,40.0,48.0,2.0
Netherlands Eredivisie,2014/2015,SC Cambuur,34,46,56,11,8,15,41,1.3529411764705883,1.6470588235294117,-0.2941176470588235,1.2058823529411764,0.3235294117647059,0.2352941176470588,0.4411764705882353,43.0,57.0,46.0,50.0,38.0,42.0,49.0,47.0,2.0
Netherlands Eredivisie,2014/2015,SC Heerenveen,34,53,46,13,11,10,50,1.5588235294117647,1.3529411764705883,0.2058823529411764,1.4705882352941178,0.3823529411764705,0.3235294117647059,0.2941176470588235,54.0,56.0,65.0,43.0,44.0,46.0,44.0,48.0,2.0
Netherlands Eredivisie,2014/2015,Vitesse,34,66,43,16,10,8,58,1.9411764705882355,1.2647058823529411,0.6764705882352942,1.7058823529411764,0.4705882352941176,0.2941176470588235,0.2352941176470588,57.0,48.0,53.0,37.0,71.0,60.0,58.0,62.0,3.0
Netherlands Eredivisie,2014/2015,Willem II,34,46,50,13,7,14,46,1.3529411764705883,1.4705882352941178,-0.1176470588235294,1.3529411764705883,0.3823529411764705,0.2058823529411764,0.4117647058823529,51.0,63.0,48.0,53.0,52.0,43.0,45.0,47.0,2.0
Netherlands Eredivisie,2015/2016,ADO Den Haag,34,48,49,10,13,11,43,1.411764705882353,1.4411764705882353,-0.0294117647058823,1.2647058823529411,0.2941176470588235,0.3823529411764705,0.3235294117647059,56.0,66.0,55.0,52.0,38.0,40.0,50.0,52.0,2.0
Netherlands Eredivisie,2015/2016,AZ,34,70,53,18,5,11,59,2.0588235294117645,1.5588235294117647,0.5,1.7352941176470589,0.5294117647058824,0.1470588235294117,0.3235294117647059,50.0,58.0,67.0,56.0,50.0,50.0,61.0,55.0,1.0
Netherlands Eredivisie,2015/2016,Ajax,34,81,21,25,7,2,82,2.3823529411764706,0.6176470588235294,1.7647058823529411,2.411764705882353,0.7352941176470589,0.2058823529411764,0.0588235294117647,35.0,39.0,58.0,55.0,30.0,64.0,53.0,59.0,0.0
Netherlands Eredivisie,2015/2016,De Graafschap,34,39,66,5,8,21,23,1.1470588235294117,1.9411764705882355,-0.7941176470588235,0.6764705882352942,0.1470588235294117,0.2352941176470588,0.6176470588235294,37.0,41.0,47.0,40.0,63.0,52.0,43.0,41.0,0.0
Netherlands Eredivisie,2015/2016,Excelsior,34,34,60,7,9,18,30,1.0,1.7647058823529411,-0.7647058823529411,0.8823529411764706,0.2058823529411764,0.2647058823529412,0.5294117647058824,53.0,69.0,48.0,45.0,43.0,29.0,41.0,36.0,2.0
Netherlands Eredivisie,2015/2016,FC Groningen,34,41,48,14,8,12,50,1.2058823529411764,1.411764705882353,-0.2058823529411764,1.4705882352941178,0.4117647058823529,0.2352941176470588,0.3529411764705882,55.0,55.0,57.0,59.0,54.0,49.0,47.0,53.0,1.0
Netherlands Eredivisie,2015/2016,FC Twente,34,49,64,12,7,15,43,1.4411764705882353,1.8823529411764703,-0.4411764705882353,1.2647058823529411,0.3529411764705882,0.2058823529411764,0.4411764705882353,48.0,43.0,43.0,58.0,39.0,44.0,41.0,55.0,0.0
Netherlands Eredivisie,2015/2016,FC Utrecht,34,57,48,15,8,11,53,1.6764705882352942,1.411764705882353,0.2647058823529412,1.5588235294117647,0.4411764705882353,0.2352941176470588,0.3235294117647059,50.0,54.0,55.0,64.0,28.0,54.0,58.0,47.0,1.0
Netherlands Eredivisie,2015/2016,Feyenoord,34,62,40,19,6,9,63,1.8235294117647056,1.1764705882352942,0.6470588235294118,1.8529411764705883,0.5588235294117647,0.1764705882352941,0.2647058823529412,50.0,48.0,48.0,67.0,31.0,43.0,46.0,40.0,2.0
Netherlands Eredivisie,2015/2016,Heracles Almelo,34,47,49,14,9,11,51,1.3823529411764706,1.4411764705882353,-0.0588235294117647,1.5,0.4117647058823529,0.2647058823529412,0.3235294117647059,50.0,61.0,48.0,58.0,59.0,60.0,62.0,47.0,1.0
Netherlands Eredivisie,2015/2016,N.E.C.,34,37,42,13,7,14,46,1.088235294117647,1.2352941176470589,-0.1470588235294117,1.3529411764705883,0.3823529411764705,0.2058823529411764,0.4117647058823529,49.0,59.0,52.0,49.0,55.0,40.0,48.0,53.0,2.0
Netherlands Eredivisie,2015/2016,PEC Zwolle,34,56,54,14,6,14,48,1.6470588235294117,1.588235294117647,0.0588235294117647,1.411764705882353,0.4117647058823529,0.1764705882352941,0.4117647058823529,45.0,56.0,57.0,50.0,58.0,58.0,60.0,63.0,1.0
Netherlands Eredivisie,2015/2016,PSV,34,88,32,26,6,2,84,2.588235294117647,0.9411764705882352,1.6470588235294117,2.4705882352941178,0.7647058823529411,0.1764705882352941,0.0588235294117647,67.0,43.0,53.0,44.0,28.0,40.0,40.0,48.0,2.0
Netherlands Eredivisie,2015/2016,Roda JC Kerkrade,34,34,55,8,10,16,34,1.0,1.6176470588235294,-0.6176470588235294,1.0,0.2352941176470588,0.2941176470588235,0.4705882352941176,43.0,44.0,59.0,45.0,42.0,39.0,37.0,42.0,2.0
Netherlands Eredivisie,2015/2016,SC Cambuur,34,33,79,3,9,22,18,0.9705882352941176,2.323529411764706,-1.3529411764705883,0.5294117647058824,0.088235294117647,0.2647058823529412,0.6470588235294118,43.0,57.0,46.0,50.0,38.0,42.0,49.0,47.0,2.0
Netherlands Eredivisie,2015/2016,SC Heerenveen,34,46,61,11,9,14,42,1.3529411764705883,1.7941176470588236,-0.4411764705882353,1.2352941176470589,0.3235294117647059,0.2647058823529412,0.4117647058823529,54.0,56.0,65.0,43.0,44.0,46.0,44.0,48.0,2.0
Netherlands Eredivisie,2015/2016,Vitesse,34,55,38,12,10,12,46,1.6176470588235294,1.1176470588235294,0.5,1.3529411764705883,0.3529411764705882,0.2941176470588235,0.3529411764705882,57.0,48.0,53.0,37.0,71.0,60.0,58.0,62.0,3.0
Netherlands Eredivisie,2015/2016,Willem II,34,35,53,6,11,17,29,1.0294117647058822,1.5588235294117647,-0.5294117647058824,0.8529411764705882,0.1764705882352941,0.3235294117647059,0.5,51.0,63.0,48.0,53.0,52.0,43.0,45.0,47.0,2.0
Poland Ekstraklasa,2008/2009,Arka Gdynia,30,27,39,7,9,14,30,0.9,1.3,-0.4,1.0,0.2333333333333333,0.3,0.4666666666666667,46.0,37.0,33.0,62.0,52.0,47.0,48.0,45.0,0.0
Poland Ekstraklasa,2008/2009,Cracovia,30,24,40,7,9,14,30,0.8,1.3333333333333333,-0.5333333333333333,1.0,0.2333333333333333,0.3,0.4666666666666667,37.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,0.0
Poland Ekstraklasa,2008/2009,GKS Bełchatów,30,40,28,17,3,10,54,1.3333333333333333,0.9333333333333332,0.4,1.8,0.5666666666666667,0.1,0.3333333333333333,52.0,43.0,52.0,37.0,50.0,47.0,45.0,40.0,2.0
Poland Ekstraklasa,2008/2009,Jagiellonia Białystok,30,28,34,9,7,14,34,0.9333333333333332,1.1333333333333333,-0.2,1.1333333333333333,0.3,0.2333333333333333,0.4666666666666667,66.0,38.0,53.0,33.0,66.0,57.0,56.0,49.0,3.0
Poland Ekstraklasa,2008/2009,Lech Poznań,30,51,24,16,11,3,59,1.7,0.8,0.9,1.9666666666666663,0.5333333333333333,0.3666666666666666,0.1,57.0,40.0,59.0,70.0,67.0,50.0,58.0,45.0,3.0
Poland Ekstraklasa,2008/2009,Lechia Gdańsk,30,30,44,9,5,16,32,1.0,1.4666666666666666,-0.4666666666666667,1.0666666666666669,0.3,0.1666666666666666,0.5333333333333333,62.0,52.0,66.0,59.0,58.0,51.0,58.0,40.0,3.0
Poland Ekstraklasa,2008/2009,Legia Warszawa,30,52,17,18,7,5,61,1.7333333333333334,0.5666666666666667,1.1666666666666667,2.033333333333333,0.6,0.2333333333333333,0.1666666666666666,54.0,36.0,52.0,51.0,64.0,50.0,60.0,58.0,3.0
Poland Ekstraklasa,2008/2009,Odra Wodzisław,30,23,40,8,8,14,32,0.7666666666666667,1.3333333333333333,-0.5666666666666667,1.0666666666666669,0.2666666666666666,0.2666666666666666,0.4666666666666667,30.0,45.0,45.0,40.0,70.0,70.0,70.0,65.0,0.0
Poland Ekstraklasa,2008/2009,P. Warszawa,30,40,23,15,9,6,54,1.3333333333333333,0.7666666666666667,0.5666666666666667,1.8,0.5,0.3,0.2,34.0,45.0,39.0,52.0,40.0,57.0,32.0,50.0,0.0
Poland Ekstraklasa,2008/2009,Piast Gliwice,30,17,26,9,6,15,33,0.5666666666666667,0.8666666666666667,-0.3,1.1,0.3,0.2,0.5,64.0,67.0,64.0,66.0,39.0,36.0,45.0,48.0,2.0
Poland Ekstraklasa,2008/2009,Polonia Bytom,60,50,79,17,13,30,64,0.8333333333333334,1.3166666666666669,-0.4833333333333333,1.0666666666666669,0.2833333333333333,0.2166666666666666,0.5,46.0,38.0,36.0,33.0,53.0,53.0,54.0,55.0,0.0
Poland Ekstraklasa,2008/2009,Ruch Chorzów,30,22,32,9,7,14,34,0.7333333333333333,1.0666666666666669,-0.3333333333333333,1.1333333333333333,0.3,0.2333333333333333,0.4666666666666667,47.0,38.0,61.0,65.0,50.0,43.0,44.0,49.0,2.0
Poland Ekstraklasa,2008/2009,Widzew Łódź,30,27,43,10,5,15,35,0.9,1.4333333333333331,-0.5333333333333333,1.1666666666666667,0.3333333333333333,0.1666666666666666,0.5,66.0,72.0,66.0,67.0,51.0,36.0,38.0,65.0,1.0
Poland Ekstraklasa,2008/2009,Wisła Kraków,30,53,21,19,7,4,64,1.7666666666666666,0.7,1.0666666666666669,2.1333333333333333,0.6333333333333333,0.2333333333333333,0.1333333333333333,33.0,37.0,33.0,37.0,31.0,62.0,58.0,37.0,0.0
Poland Ekstraklasa,2008/2009,Śląsk Wrocław,30,40,34,11,12,7,45,1.3333333333333333,1.1333333333333333,0.2,1.5,0.3666666666666666,0.4,0.2333333333333333,50.0,35.0,51.0,51.0,55.0,45.0,55.0,39.0,3.0
Poland Ekstraklasa,2009/2010,Arka Gdynia,30,28,39,7,7,16,28,0.9333333333333332,1.3,-0.3666666666666666,0.9333333333333332,0.2333333333333333,0.2333333333333333,0.5333333333333333,46.0,37.0,33.0,62.0,52.0,47.0,48.0,45.0,0.0
Poland Ekstraklasa,2009/2010,Cracovia,30,25,39,9,7,14,34,0.8333333333333334,1.3,-0.4666666666666667,1.1333333333333333,0.3,0.2333333333333333,0.4666666666666667,37.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,0.0
